,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,playerID,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,SO,IBB,AVG,OBP,SLG,OPS,label,POS
1624,1624,1624,1640,counscr01,2010,102,204,16,51,8,0,2,21.0,21,29.0,0.0,0.25,0.319,0.319,0.638,0,2B
1625,1625,1625,1641,crawfca02,2010,154,600,110,184,30,13,19,90.0,46,104.0,3.0,0.307,0.353,0.495,0.848,1,OF
1626,1626,1626,1642,crowetr01,2010,122,442,48,111,24,3,2,36.0,29,73.0,1.0,0.251,0.297,0.33299999999999996,0.63,0,OF
1627,1627,1627,1643,cruzne02,2010,108,399,60,127,31,3,22,78.0,38,81.0,5.0,0.318,0.3720000000000001,0.5760000000000001,0.948,0,OF
1628,1628,1628,1644,cuddymi01,2010,157,609,93,165,37,5,14,81.0,58,93.0,7.0,0.271,0.332,0.41700000000000004,0.7490000000000001,0,1B
1629,1629,1629,1645,custja01,2010,112,349,50,95,19,0,13,52.0,68,127.0,0.0,0.272,0.38799999999999996,0.43799999999999994,0.826,0,OF
1630,1630,1630,1646,damonjo01,2010,145,539,81,146,36,5,8,51.0,69,90.0,2.0,0.271,0.353,0.401,0.754,0,OF
1631,1631,1631,1647,davisik02,2010,147,523,73,138,33,1,19,71.0,72,138.0,6.0,0.264,0.35,0.44,0.79,0,1B
1632,1632,1632,1648,davisra01,2010,143,525,66,149,28,3,5,52.0,26,78.0,0.0,0.284,0.315,0.377,0.6920000000000001,0,OF
1633,1633,1633,1649,dejesda01,2010,91,352,46,112,23,3,5,37.0,34,47.0,2.0,0.318,0.377,0.44299999999999995,0.82,0,OF
1634,1634,1634,1650,denorch01,2010,99,284,41,77,15,2,9,36.0,27,51.0,3.0,0.271,0.331,0.433,0.764,0,OF
1635,1635,1635,1651,desmoia01,2010,154,525,59,141,27,4,10,65.0,28,109.0,3.0,0.26899999999999996,0.302,0.392,0.6940000000000001,0,OF
1636,1636,1636,1652,dewitbl01,2010,82,256,29,69,15,4,1,30.0,30,49.0,4.0,0.27,0.345,0.371,0.716,0,2B
1637,1637,1637,1653,diazma02,2010,84,224,27,56,17,2,7,31.0,13,44.0,3.0,0.25,0.29,0.43799999999999994,0.728,0,OF
1638,1638,1638,1654,dobbsgr01,2010,88,163,13,32,7,0,5,15.0,12,39.0,1.0,0.196,0.251,0.331,0.5820000000000001,0,1B
1639,1639,1639,1655,donalja01,2010,88,296,39,75,19,3,4,24.0,22,70.0,2.0,0.253,0.305,0.37799999999999995,0.6829999999999999,0,2B
1640,1640,1640,1656,doumiry01,2010,124,406,42,102,22,1,13,45.0,41,87.0,4.0,0.251,0.319,0.406,0.725,0,1B
1641,1641,1641,1657,drewjd01,2010,139,478,69,122,24,2,22,68.0,60,105.0,3.0,0.255,0.336,0.452,0.7879999999999999,0,OF
1642,1642,1642,1658,drewst01,2010,151,565,83,157,33,12,15,61.0,62,108.0,2.0,0.278,0.349,0.45799999999999996,0.807,0,SS
1643,1643,1643,1659,duncash01,2010,85,229,29,53,10,0,11,36.0,26,76.0,2.0,0.231,0.309,0.419,0.728,0,1B
1644,1644,1644,1660,dunnad01,2010,158,558,85,145,36,2,38,103.0,77,199.0,10.0,0.26,0.34700000000000003,0.536,0.883,0,1B
1645,1645,1645,1661,eckstda01,2010,116,442,49,118,23,0,1,29.0,27,35.0,0.0,0.267,0.308,0.326,0.634,0,2B
1646,1646,1646,1662,ellisma01,2010,124,436,45,127,24,0,5,49.0,40,56.0,4.0,0.29100000000000004,0.34700000000000003,0.381,0.728,0,2B
1647,1647,1647,1663,encared01,2010,96,332,47,81,16,0,21,51.0,29,60.0,1.0,0.244,0.301,0.48200000000000004,0.7829999999999999,0,3B
1648,1648,1648,1664,escobal02,2010,145,506,57,119,14,10,4,41.0,36,70.0,7.0,0.235,0.284,0.326,0.61,0,OF
1649,1649,1649,1665,ethiean01,2010,139,517,71,151,33,1,23,82.0,59,102.0,11.0,0.292,0.361,0.493,0.8540000000000001,0,1B
1650,1650,1650,1667,felizpe01,2010,97,289,22,64,12,1,4,31.0,9,31.0,1.0,0.221,0.24100000000000002,0.311,0.552,0,1B
1651,1651,1651,1668,fieldpr01,2010,161,578,94,151,25,0,32,83.0,114,138.0,17.0,0.261,0.382,0.47100000000000003,0.853,0,1B
1652,1652,1652,1669,figgich01,2010,161,602,62,156,21,2,1,35.0,74,114.0,0.0,0.259,0.337,0.306,0.643,0,2B
1653,1653,1653,1670,fowlede01,2010,132,439,73,114,20,14,6,36.0,57,104.0,0.0,0.26,0.345,0.41,0.755,0,OF
1654,1654,1654,1671,francbe01,2010,88,179,24,48,13,0,6,28.0,14,35.0,1.0,0.268,0.32,0.441,0.7609999999999999,0,OF
1655,1655,1655,1672,francje02,2010,124,401,43,95,16,2,11,54.0,29,76.0,8.0,0.237,0.282,0.369,0.6509999999999999,0,OF
1656,1656,1656,1673,fukudko01,2010,130,358,45,94,20,2,13,44.0,64,67.0,1.0,0.263,0.371,0.439,0.81,0,OF
1657,1657,1657,1674,furcara01,2010,97,383,66,115,23,7,8,43.0,40,60.0,5.0,0.3,0.365,0.46,0.825,0,SS
1658,1658,1658,1675,gardnbr01,2010,150,477,97,132,20,7,5,47.0,79,101.0,1.0,0.27699999999999997,0.377,0.379,0.7559999999999999,0,OF
1659,1659,1659,1676,giambja01,2010,87,176,17,43,9,0,6,35.0,35,47.0,5.0,0.244,0.361,0.39799999999999996,0.759,0,1B
1660,1660,1660,1677,glaustr01,2010,128,412,52,99,18,0,16,71.0,63,100.0,2.0,0.24,0.33799999999999997,0.4,0.738,0,1B
1661,1661,1661,1678,gloadro01,2010,94,128,16,36,8,0,6,22.0,8,15.0,3.0,0.281,0.324,0.484,0.8079999999999999,0,1B
1662,1662,1662,1679,gomesjo01,2010,148,511,77,136,24,3,18,86.0,39,123.0,3.0,0.266,0.313,0.431,0.7440000000000001,0,OF
1663,1663,1663,1680,gomezca01,2010,97,291,38,72,11,3,5,24.0,17,72.0,1.0,0.247,0.289,0.35700000000000004,0.6459999999999999,0,OF
1664,1664,1664,1681,gonzaad01,2010,160,591,87,176,33,0,31,101.0,93,114.0,35.0,0.298,0.391,0.511,0.902,0,1B
1665,1665,1665,1682,gonzaal02,2010,85,328,47,85,25,1,17,50.0,17,65.0,0.0,0.259,0.294,0.4970000000000001,0.7909999999999999,0,SS
1666,1666,1666,1683,gonzaal03,2010,114,186,19,46,8,1,0,5.0,7,30.0,0.0,0.247,0.273,0.301,0.574,0,1B
1667,1667,1667,1684,gonzaca01,2010,145,587,111,197,34,9,34,117.0,40,135.0,8.0,0.336,0.374,0.598,0.972,1,OF
1668,1668,1668,1685,grandcu01,2010,136,466,76,115,17,7,24,67.0,53,116.0,3.0,0.247,0.322,0.46799999999999997,0.79,0,OF
1669,1669,1669,1687,grossga01,2010,105,222,27,53,11,1,1,25.0,17,39.0,2.0,0.239,0.29,0.311,0.601,0,OF
1670,1670,1670,1688,guerrvl01,2010,152,593,83,178,27,1,29,115.0,35,60.0,5.0,0.3,0.336,0.496,0.8320000000000001,1,OF
1671,1671,1671,1689,guilljo01,2010,106,396,46,101,17,2,16,62.0,27,84.0,1.0,0.255,0.299,0.429,0.728,0,OF
1672,1672,1672,1690,gutiefr01,2010,152,568,61,139,25,3,12,64.0,50,137.0,5.0,0.245,0.302,0.363,0.665,0,OF
1673,1673,1673,1691,guzmacr01,2010,89,319,44,90,11,4,2,25.0,17,53.0,3.0,0.282,0.317,0.361,0.6779999999999999,0,2B
1674,1674,1674,1692,gwynnto02,2010,117,289,30,59,9,3,3,20.0,41,50.0,4.0,0.204,0.302,0.287,0.589,0,OF
1675,1675,1675,1693,hafnetr01,2010,118,396,46,110,29,0,13,50.0,51,94.0,10.0,0.278,0.358,0.449,0.807,0,
1676,1676,1676,1694,hairsje02,2010,119,430,53,105,13,2,10,50.0,31,54.0,2.0,0.244,0.29100000000000004,0.353,0.644,0,2B
1677,1677,1677,1695,hairssc01,2010,104,295,34,62,10,0,10,36.0,31,69.0,1.0,0.21,0.282,0.34600000000000003,0.628,0,OF
1678,1678,1678,1696,hallbi03,2010,120,344,44,85,16,1,18,46.0,34,104.0,0.0,0.247,0.314,0.456,0.77,0,2B
1679,1679,1679,1697,hamiljo03,2010,133,518,95,186,40,3,32,100.0,43,95.0,5.0,0.359,0.405,0.633,1.038,1,OF
1680,1680,1680,1698,hardyjj01,2010,101,340,44,91,19,3,6,38.0,28,54.0,1.0,0.268,0.32,0.39399999999999996,0.7140000000000001,0,SS
1681,1681,1681,1699,harriwi01,2010,132,224,25,41,6,2,10,32.0,33,60.0,0.0,0.183,0.28600000000000003,0.36200000000000004,0.648,0,3B
1682,1682,1682,1700,hartco01,2010,145,558,91,158,34,4,31,102.0,45,140.0,2.0,0.28300000000000003,0.33399999999999996,0.525,0.8590000000000001,0,OF
1683,1683,1683,1701,hawpebr01,2010,88,259,24,66,21,2,7,37.0,36,68.0,4.0,0.255,0.341,0.4320000000000001,0.773,0,1B
1684,1684,1684,1702,headlch01,2010,161,610,77,161,29,3,11,58.0,56,139.0,3.0,0.264,0.324,0.375,0.6990000000000001,0,3B
1685,1685,1685,1703,heisech01,2010,97,201,33,51,10,1,8,21.0,16,57.0,1.0,0.254,0.306,0.433,0.7390000000000001,0,OF
1686,1686,1686,1704,helmswe01,2010,127,254,25,56,12,4,4,39.0,26,76.0,1.0,0.22,0.29,0.34600000000000003,0.636,0,1B
1687,1687,1687,1705,heltoto01,2010,118,398,48,102,18,1,8,37.0,67,90.0,3.0,0.256,0.359,0.3670000000000001,0.726,0,1B
1688,1688,1688,1706,hernara02,2010,97,313,30,93,18,1,7,48.0,29,49.0,1.0,0.297,0.355,0.428,0.7829999999999999,0,1B
1689,1689,1689,1707,heywaja01,2010,142,520,83,144,29,5,18,72.0,91,128.0,2.0,0.27699999999999997,0.38299999999999995,0.456,0.8390000000000001,0,OF
1690,1690,1690,1708,hillaa01,2010,138,528,70,108,22,0,26,68.0,41,85.0,2.0,0.205,0.261,0.39399999999999996,0.655,0,2B
1691,1691,1691,1709,hinsker01,2010,131,281,38,72,21,1,11,51.0,33,75.0,5.0,0.256,0.331,0.456,0.787,0,1B
1692,1692,1692,1710,hollima01,2010,158,596,95,186,45,1,28,103.0,69,93.0,10.0,0.312,0.382,0.532,0.914,1,OF
1693,1693,1693,1711,howarry01,2010,143,550,87,152,23,5,31,108.0,59,157.0,11.0,0.276,0.345,0.505,0.85,0,1B
1694,1694,1694,1712,hudsoor01,2010,126,497,80,133,24,5,6,37.0,50,87.0,0.0,0.268,0.33299999999999996,0.3720000000000001,0.705,0,2B
1695,1695,1695,1713,huffau01,2010,157,569,100,165,35,5,26,86.0,83,91.0,5.0,0.29,0.376,0.506,0.882,0,1B
1696,1696,1696,1714,hundlni01,2010,85,273,33,68,18,2,8,43.0,25,66.0,0.0,0.249,0.306,0.418,0.7240000000000001,0,C
1697,1697,1697,1715,hunteto01,2010,152,573,76,161,36,0,23,90.0,61,106.0,6.0,0.281,0.34700000000000003,0.46399999999999997,0.8109999999999999,0,OF
1698,1698,1698,1716,ibanera01,2010,155,561,75,154,37,5,16,83.0,68,108.0,11.0,0.275,0.349,0.444,0.7929999999999999,0,1B
1699,1699,1699,1717,infanom01,2010,134,471,65,151,15,3,8,47.0,29,62.0,1.0,0.321,0.359,0.41600000000000004,0.775,0,2B
1700,1700,1700,1718,ingebr01,2010,144,514,47,127,28,5,13,70.0,54,134.0,4.0,0.247,0.315,0.397,0.7120000000000001,0,3B
1701,1701,1701,1719,inglejo01,2010,102,142,15,36,8,5,1,8.0,15,34.0,0.0,0.254,0.32299999999999995,0.401,0.7240000000000001,0,2B
1702,1702,1702,1720,ishiktr01,2010,116,158,18,42,11,0,3,22.0,13,29.0,2.0,0.266,0.32,0.392,0.7120000000000001,0,1B
1703,1703,1703,1721,izturce01,2010,150,473,42,109,13,1,1,28.0,25,53.0,1.0,0.23,0.268,0.268,0.536,0,SS
1704,1704,1704,1722,jacksau01,2010,151,618,103,181,34,10,4,41.0,47,170.0,4.0,0.293,0.341,0.4,0.741,0,OF
1705,1705,1705,1723,janispa01,2010,82,200,23,52,10,0,5,25.0,22,30.0,2.0,0.26,0.332,0.385,0.7170000000000001,0,2B
1706,1706,1706,1724,jasojo01,2010,109,339,57,89,18,3,5,44.0,59,39.0,1.0,0.263,0.369,0.37799999999999995,0.747,0,1B
1707,1707,1707,1725,jayjo02,2010,105,287,47,86,19,2,4,27.0,24,50.0,0.0,0.3,0.353,0.42200000000000004,0.775,0,OF
1708,1708,1708,1726,jeterde01,2010,157,663,111,179,30,3,10,67.0,63,106.0,4.0,0.27,0.332,0.37,0.7020000000000001,0,SS
1709,1709,1709,1727,johnsch05,2010,94,341,40,105,22,2,11,52.0,15,91.0,2.0,0.308,0.33299999999999996,0.48100000000000004,0.8140000000000001,0,3B
1710,1710,1710,1728,johnske05,2010,154,585,93,166,36,5,26,71.0,79,148.0,1.0,0.284,0.368,0.496,0.8640000000000001,0,2B
1711,1711,1711,1729,johnsre02,2010,102,202,24,53,11,2,2,15.0,5,50.0,0.0,0.262,0.278,0.366,0.644,0,OF
1712,1712,1712,1730,jonesad01,2010,149,581,76,165,25,5,19,69.0,23,119.0,1.0,0.284,0.31,0.442,0.752,0,OF
1713,1713,1713,1731,jonesan01,2010,107,278,41,64,12,1,19,48.0,45,73.0,0.0,0.23,0.335,0.486,0.821,0,OF
1714,1714,1714,1732,jonesch06,2010,95,317,47,84,21,0,10,46.0,61,47.0,6.0,0.265,0.381,0.426,0.807,0,3B
1715,1715,1715,1733,jonesga02,2010,158,592,64,146,34,1,21,86.0,53,123.0,2.0,0.247,0.305,0.414,0.7190000000000001,0,1B
1716,1716,1716,1734,kearnau01,2010,84,301,42,82,18,1,8,42.0,34,78.0,2.0,0.272,0.344,0.419,0.763,0,OF
1717,1717,1717,1735,kellydo01,2010,119,238,30,58,4,0,9,27.0,8,42.0,0.0,0.244,0.266,0.374,0.64,0,1B
1718,1718,1718,1736,kempma01,2010,162,602,82,150,25,6,28,89.0,53,170.0,4.0,0.249,0.306,0.45,0.7559999999999999,0,OF
1719,1719,1719,1737,kendaja01,2010,118,434,39,111,18,0,0,37.0,37,45.0,2.0,0.256,0.31,0.297,0.607,0,C
1720,1720,1720,1738,kendrho01,2010,158,616,67,172,41,4,10,75.0,28,94.0,2.0,0.27899999999999997,0.308,0.40700000000000003,0.715,0,1B
1721,1721,1721,1739,kennead01,2010,135,342,43,85,16,1,3,31.0,37,44.0,1.0,0.249,0.319,0.327,0.6459999999999999,0,1B
1722,1722,1722,1740,keppije01,2010,137,514,62,148,34,1,6,59.0,51,36.0,1.0,0.28800000000000003,0.35,0.39299999999999996,0.743,0,2B
1723,1723,1723,1741,kinslia01,2010,103,391,73,112,20,1,9,45.0,56,57.0,2.0,0.28600000000000003,0.373,0.41200000000000003,0.785,0,2B
1724,1724,1724,1742,konerpa01,2010,149,548,89,171,30,1,39,111.0,72,110.0,7.0,0.312,0.38799999999999996,0.584,0.972,0,1B
1725,1725,1725,1743,kotchca01,2010,125,414,37,90,20,1,9,51.0,35,57.0,6.0,0.217,0.275,0.336,0.611,0,1B
1726,1726,1726,1744,kotsama01,2010,107,327,30,78,17,2,8,31.0,32,36.0,3.0,0.239,0.306,0.376,0.682,0,1B
1727,1727,1727,1745,kouzmke01,2010,143,551,59,136,32,1,16,71.0,24,96.0,2.0,0.247,0.276,0.396,0.672,0,3B
1728,1728,1728,1746,kubelja01,2010,143,518,68,129,23,3,21,92.0,56,116.0,5.0,0.249,0.32,0.4270000000000001,0.747,0,OF
1729,1729,1729,1747,lairdge01,2010,89,270,22,56,11,0,5,25.0,18,57.0,0.0,0.207,0.255,0.304,0.5589999999999999,0,C
1730,1730,1730,1748,laporma01,2010,110,376,41,83,15,1,12,41.0,46,82.0,1.0,0.221,0.304,0.36200000000000004,0.6659999999999999,0,1B
1731,1731,1731,1749,larocad01,2010,151,560,75,146,37,2,25,100.0,48,172.0,4.0,0.261,0.317,0.46799999999999997,0.785,0,1B
1732,1732,1732,1750,larocan01,2010,102,247,26,51,8,0,4,16.0,19,43.0,0.0,0.20600000000000002,0.262,0.287,0.5489999999999999,0,1B
1733,1733,1733,1751,leeca01,2010,157,605,67,149,29,1,24,89.0,37,59.0,1.0,0.24600000000000002,0.28800000000000003,0.41700000000000004,0.705,0,1B
1734,1734,1734,1752,leede02,2010,109,418,63,105,21,0,16,56.0,52,101.0,1.0,0.251,0.332,0.41600000000000004,0.748,0,1B
1735,1735,1735,1753,lewisfr02,2010,110,428,70,112,31,5,8,36.0,38,104.0,1.0,0.262,0.319,0.414,0.733,0,OF
1736,1736,1736,1754,lindad01,2010,150,569,57,135,32,3,23,72.0,38,144.0,3.0,0.237,0.284,0.425,0.7090000000000001,0,1B
1737,1737,1737,1755,loneyja01,2010,161,588,67,157,41,2,10,88.0,52,95.0,9.0,0.267,0.325,0.395,0.72,0,1B
1738,1738,1738,1756,longoev01,2010,151,574,96,169,46,5,22,104.0,72,124.0,12.0,0.294,0.3670000000000001,0.507,0.8740000000000001,0,3B
1739,1739,1739,1757,lopezfe01,2010,109,376,50,87,18,1,7,36.0,43,77.0,1.0,0.231,0.309,0.34,0.649,0,1B
1740,1740,1740,1758,lopezjo01,2010,150,593,49,142,29,0,10,58.0,23,66.0,1.0,0.239,0.267,0.33899999999999997,0.606,0,3B
1741,1741,1741,1759,lugoju01,2010,93,241,26,60,4,2,0,20.0,15,50.0,0.0,0.249,0.293,0.282,0.575,0,2B
1742,1742,1742,1760,maiermi01,2010,117,373,41,98,15,6,5,39.0,41,68.0,2.0,0.263,0.33299999999999996,0.375,0.708,0,1B
1743,1743,1743,1761,manzeto01,2010,83,258,17,58,7,0,1,21.0,13,71.0,1.0,0.225,0.259,0.264,0.523,0,SS
1744,1744,1744,1762,markani01,2010,160,629,79,187,45,3,12,60.0,73,93.0,9.0,0.297,0.368,0.436,0.804,0,OF
1745,1745,1745,1763,marshse01,2010,80,4,0,0,0,0,0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0,P
1746,1746,1746,1764,marsolo01,2010,87,262,29,51,15,0,3,22.0,26,55.0,0.0,0.195,0.266,0.28600000000000003,0.552,0,C
1747,1747,1747,1765,martean01,2010,81,170,18,39,7,2,5,19.0,17,35.0,0.0,0.22899999999999998,0.298,0.382,0.68,0,1B
1748,1748,1748,1766,martiru01,2010,97,331,45,82,13,0,5,26.0,48,61.0,7.0,0.248,0.34,0.332,0.672,0,C
1749,1749,1749,1767,martivi01,2010,127,493,64,149,32,1,20,79.0,40,52.0,5.0,0.302,0.35100000000000003,0.493,0.8440000000000001,0,1B
1750,1750,1750,1769,matsuhi01,2010,145,482,55,132,24,1,21,84.0,67,98.0,6.0,0.27399999999999997,0.36,0.45899999999999996,0.8190000000000001,0,OF
1751,1751,1751,1770,mauerjo01,2010,137,510,88,167,43,1,9,75.0,65,53.0,14.0,0.327,0.39899999999999997,0.469,0.868,1,C
1752,1752,1752,1771,maybica01,2010,82,291,46,68,7,3,8,28.0,24,92.0,1.0,0.23399999999999999,0.29100000000000004,0.361,0.652,0,OF
1753,1753,1753,1772,mccanbr01,2010,143,479,63,129,25,0,21,77.0,74,98.0,10.0,0.26899999999999996,0.364,0.45299999999999996,0.8170000000000001,1,C
1754,1754,1754,1773,mccutan01,2010,154,570,94,163,35,5,16,56.0,70,89.0,1.0,0.28600000000000003,0.36,0.449,0.809,0,OF
1755,1755,1755,1774,mcdonda02,2010,117,319,40,86,18,3,9,34.0,30,85.0,1.0,0.27,0.332,0.429,0.7609999999999999,0,OF
1756,1756,1756,1775,mcgehca01,2010,157,610,70,174,38,1,23,104.0,50,102.0,5.0,0.285,0.335,0.46399999999999997,0.799,0,1B
1757,1757,1757,1776,mclouna01,2010,85,242,30,46,12,1,6,24.0,33,57.0,2.0,0.19,0.285,0.322,0.607,0,OF
1758,1758,1758,1777,michaja01,2010,106,186,23,47,14,1,8,26.0,12,29.0,1.0,0.253,0.29600000000000004,0.46799999999999997,0.764,0,OF
1759,1759,1759,1778,millela02,2010,113,379,38,105,21,3,4,34.0,28,62.0,3.0,0.27699999999999997,0.327,0.38,0.7070000000000001,0,OF
1760,1760,1760,1779,molinya01,2010,136,465,34,122,19,0,6,62.0,42,51.0,6.0,0.262,0.32,0.342,0.662,0,1B
1761,1761,1761,1780,montemi01,2010,85,297,36,79,20,2,9,43.0,29,71.0,3.0,0.266,0.32799999999999996,0.43799999999999994,0.7659999999999999,0,C
1762,1762,1762,1781,morame01,2010,113,316,39,90,12,5,7,45.0,31,53.0,2.0,0.285,0.349,0.42100000000000004,0.77,0,1B
1763,1763,1763,1782,morgany01,2010,136,509,60,129,17,7,0,24.0,40,88.0,1.0,0.253,0.306,0.314,0.62,0,OF
1764,1764,1764,1783,morneju01,2010,81,296,53,102,25,1,18,56.0,50,62.0,7.0,0.345,0.4370000000000001,0.618,1.055,0,1B
1765,1765,1765,1784,morsemi01,2010,98,266,36,77,12,2,15,41.0,22,64.0,1.0,0.289,0.34299999999999997,0.519,0.862,0,1B
1766,1766,1766,1786,murphda07,2010,138,419,54,122,26,2,12,65.0,45,71.0,2.0,0.29100000000000004,0.358,0.449,0.807,0,OF
1767,1767,1767,1787,nadyxa01,2010,119,317,33,81,13,0,6,33.0,17,85.0,0.0,0.256,0.29,0.353,0.643,0,1B
1768,1768,1768,1788,napolmi01,2010,140,453,60,108,24,1,26,68.0,42,137.0,2.0,0.23800000000000002,0.301,0.46799999999999997,0.769,0,1B
1769,1769,1769,1789,nixla01,2010,97,165,16,48,11,2,4,18.0,15,39.0,4.0,0.29100000000000004,0.35,0.455,0.805,0,OF
1770,1770,1770,1790,olivomi01,2010,112,394,55,106,17,6,14,58.0,27,117.0,5.0,0.26899999999999996,0.314,0.449,0.763,0,C
1771,1771,1771,1791,ordonma01,2010,84,323,56,98,17,1,12,59.0,40,38.0,0.0,0.303,0.37799999999999995,0.474,0.852,0,OF
1772,1772,1772,1792,ortizda01,2010,145,518,86,140,36,1,32,102.0,82,145.0,14.0,0.27,0.368,0.529,0.897,0,1B
1773,1773,1773,1793,overbly01,2010,154,534,75,130,37,2,20,67.0,67,131.0,7.0,0.243,0.326,0.433,0.759,0,1B
1774,1774,1774,1794,paganan01,2010,151,579,80,168,31,7,11,69.0,44,97.0,5.0,0.29,0.33899999999999997,0.425,0.764,0,OF
1775,1775,1775,1795,parrage01,2010,133,364,31,95,19,6,3,30.0,23,76.0,10.0,0.261,0.304,0.371,0.675,0,OF
1776,1776,1776,1796,patteco01,2010,90,308,43,83,16,1,8,32.0,20,75.0,2.0,0.26899999999999996,0.313,0.406,0.7190000000000001,0,OF
1777,1777,1777,1797,pauliro01,2010,91,316,31,82,18,0,4,37.0,25,51.0,4.0,0.259,0.311,0.354,0.665,0,C
1778,1778,1778,1798,penaca01,2010,144,484,64,95,18,0,28,84.0,87,158.0,4.0,0.196,0.317,0.40700000000000003,0.7240000000000001,0,1B
1779,1779,1779,1799,penara02,2010,85,154,18,35,1,1,0,18.0,6,27.0,0.0,0.22699999999999998,0.253,0.247,0.5,0,2B
1780,1780,1780,1800,pencehu01,2010,156,614,93,173,29,3,25,91.0,41,105.0,2.0,0.282,0.325,0.461,0.7859999999999999,0,OF
1781,1781,1781,1801,pennicl01,2010,156,508,64,127,26,8,6,46.0,50,96.0,0.0,0.25,0.316,0.368,0.684,0,SS
1782,1782,1782,1802,peraljh01,2010,91,334,37,82,23,2,7,43.0,32,69.0,1.0,0.24600000000000002,0.306,0.389,0.695,0,3B
1783,1783,1783,1803,phillbr01,2010,155,626,100,172,33,5,18,59.0,46,83.0,1.0,0.275,0.324,0.43,0.754,0,2B
1784,1784,1784,1804,piefe01,2010,82,288,39,79,15,5,5,31.0,13,52.0,0.0,0.27399999999999997,0.303,0.413,0.716,0,OF
1785,1785,1785,1805,pierrju01,2010,160,651,96,179,18,3,1,47.0,45,47.0,0.0,0.275,0.321,0.316,0.637,0,OF
1786,1786,1786,1806,pierzaj01,2010,128,474,43,128,29,0,9,56.0,15,39.0,2.0,0.27,0.29100000000000004,0.38799999999999996,0.679,0,C
1787,1787,1787,1807,podsesc01,2010,95,390,46,121,8,6,5,44.0,29,57.0,1.0,0.31,0.353,0.4,0.753,0,OF
1788,1788,1788,1808,polanpl01,2010,132,554,76,165,27,2,6,52.0,32,47.0,1.0,0.298,0.332,0.386,0.718,0,2B
1789,1789,1789,1809,posadjo01,2010,120,383,49,95,23,1,18,57.0,59,99.0,3.0,0.248,0.34700000000000003,0.45399999999999996,0.8009999999999999,0,1B
1790,1790,1790,1810,poseybu01,2010,108,406,58,124,23,2,18,67.0,30,55.0,5.0,0.305,0.35100000000000003,0.505,0.856,0,1B
1791,1791,1791,1811,pradoma01,2010,140,599,100,184,40,3,15,66.0,40,86.0,2.0,0.307,0.34700000000000003,0.45899999999999996,0.8059999999999999,0,1B
1792,1792,1792,1812,pujolal01,2010,159,587,115,183,39,1,42,118.0,103,76.0,38.0,0.312,0.41100000000000003,0.596,1.0070000000000001,1,1B
1793,1793,1793,1813,puntoni01,2010,88,252,24,60,11,1,1,20.0,28,50.0,2.0,0.23800000000000002,0.311,0.302,0.613,0,2B
1794,1794,1794,1814,quentca01,2010,131,453,73,110,25,2,26,87.0,50,83.0,3.0,0.243,0.316,0.479,0.795,0,OF
1795,1795,1795,1815,quinthu01,2010,88,265,13,62,10,0,4,20.0,8,59.0,2.0,0.23399999999999999,0.256,0.317,0.573,0,C
1796,1796,1796,1816,raburry01,2010,113,371,54,104,25,1,15,62.0,27,92.0,0.0,0.28,0.327,0.474,0.8009999999999999,0,1B
1797,1797,1797,1817,ramiral03,2010,156,585,83,165,29,2,18,70.0,27,82.0,2.0,0.282,0.311,0.431,0.742,1,SS
1798,1798,1798,1818,ramirar01,2010,124,465,61,112,21,1,25,83.0,34,90.0,3.0,0.24100000000000002,0.29,0.452,0.742,0,3B
1799,1799,1799,1819,ramirha01,2010,142,543,92,163,28,2,21,76.0,64,93.0,12.0,0.3,0.371,0.475,0.846,0,SS
1800,1800,1800,1820,rasmuco01,2010,144,464,85,128,28,3,23,66.0,63,148.0,9.0,0.276,0.36,0.498,0.858,0,OF
1801,1801,1801,1821,reyesjo01,2010,133,563,83,159,29,10,11,54.0,31,63.0,4.0,0.282,0.318,0.428,0.746,0,SS
1802,1802,1802,1822,reynoma01,2010,145,499,79,99,17,2,32,85.0,83,211.0,7.0,0.198,0.31,0.433,0.743,0,1B
1803,1803,1803,1823,riosal01,2010,147,567,89,161,29,3,21,88.0,38,93.0,4.0,0.284,0.326,0.457,0.7829999999999999,0,OF
1804,1804,1804,1824,riverju01,2010,124,416,53,105,20,0,15,52.0,33,58.0,4.0,0.252,0.306,0.409,0.715,0,1B
1805,1805,1805,1825,rodrial01,2010,137,522,74,141,29,2,30,125.0,59,98.0,1.0,0.27,0.33799999999999997,0.506,0.8440000000000001,0,3B
1806,1806,1806,1826,rodriiv01,2010,111,398,32,106,18,1,4,49.0,16,66.0,2.0,0.266,0.292,0.34700000000000003,0.639,0,C
1807,1807,1807,1827,rodrise01,2010,118,343,53,86,19,2,9,40.0,21,97.0,1.0,0.251,0.293,0.397,0.69,0,1B
1808,1808,1808,1828,rolensc01,2010,133,471,66,134,34,3,20,83.0,50,82.0,3.0,0.285,0.348,0.4970000000000001,0.845,0,3B
1809,1809,1809,1829,rolliji01,2010,88,350,48,85,16,3,8,41.0,40,32.0,2.0,0.243,0.318,0.374,0.6920000000000001,0,SS
1810,1810,1810,1830,rosalad01,2010,80,255,31,69,8,2,7,31.0,19,65.0,0.0,0.271,0.319,0.4,0.7190000000000001,0,1B
